CodigoMateria,CodigoParlamentar,DataApresentacao
151449,5936,2022-05-11
151449,581,2022-05-11
151449,1186,2022-05-11
151449,5376,2022-05-11
151449,2331,2022-05-11
151449,22,2022-05-16
151449,5967,2022-05-16
151454,769,2022-02-01
151454,5718,2022-02-01
151454,825,2022-02-02
151454,825,2022-02-02
151454,5338,2022-02-02
151454,5338,2022-02-02
151454,5338,2022-02-02
151454,581,2022-02-02
151454,3851,2022-02-02
151454,3822,2022-02-03
151454,5783,2022-02-03
151454,5895,2022-05-25
151454,5352,2022-05-26
151458,6294,2022-02-01
151458,6247,2022-02-02
151458,5642,2022-02-02
151458,825,2022-02-02
151458,6118,2022-02-02
151458,5748,2022-02-02
151458,22,2022-02-02
151458,,2022-05-04
151458,4525,2022-02-02
151458,5815,2022-02-02
151458,6226,2022-02-02
151458,6226,2022-02-02
151458,4684,2022-02-02
151458,5731,2022-02-02
151458,5985,2022-02-03
151458,4690,2022-02-03
151458,4684,2022-02-03
151459,5718,2022-02-01
151459,5338,2022-02-02
151459,5335,2022-02-02
151459,6228,2022-02-03
151459,1186,2022-02-03
151459,1186,2022-02-03
151459,1186,2022-02-03
151459,5967,2022-02-03
151459,1186,2022-05-19
151459,2331,2022-05-23
151459,5533,2022-05-23
151459,,2022-05-18
151459,5376,2022-05-24
151480,5719,2022-02-02
151480,5719,2022-02-02
151480,5719,2022-02-02
151480,5719,2022-02-02
151480,5719,2022-02-02
151480,5719,2022-02-02
151491,581,2022-02-02
151491,6242,2022-02-02
151491,6228,2022-02-03
151491,5798,2022-02-03
151491,6217,2022-02-03
151491,5858,2022-02-03
151491,356,2022-02-03
151491,2331,2022-05-23
151495,6145,2022-02-01
151495,5719,2022-02-02
151495,1241,2022-02-02
151495,1241,2022-02-02
151495,825,2022-02-02
151495,825,2022-02-02
151495,825,2022-02-02
151495,5719,2022-02-02
151495,5012,2022-02-02
151495,5012,2022-02-02
151495,,2022-05-13
151495,5012,2022-02-02
151495,423,2022-02-02
151495,423,2022-02-02
151495,423,2022-02-02
151495,423,2022-02-02
151495,5335,2022-02-02
151495,5760,2022-02-03
151495,5352,2022-02-03
151495,6054,2022-02-03
151495,6054,2022-02-03
151495,6182,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,5217,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,6182,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,3787,2022-02-03
151495,6228,2022-02-03
151495,6140,2022-02-03
151495,6140,2022-02-03
151495,5797,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,5346,2022-02-03
151495,6228,2022-02-03
151495,6228,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,4575,2022-02-03
151495,4575,2022-02-03
151495,4575,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,6228,2022-02-03
151495,6228,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,5339,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,825,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,5953,2022-02-03
151495,825,2022-02-03
151495,5706,2022-02-03
151495,4994,2022-02-03
151495,5706,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,6131,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,581,2022-02-03
151495,374,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,5261,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,3786,2022-02-03
151495,2329,2022-02-03
151495,2329,2022-02-03
151495,2329,2022-02-03
151495,2329,2022-02-03
151495,2329,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,581,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,6224,2022-02-03
151495,5261,2022-02-03
151495,374,2022-02-03
151495,374,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,5804,2022-02-03
151495,6228,2022-02-03
151495,4320,2022-02-03
151495,4320,2022-02-03
151495,4320,2022-02-03
151495,6131,2022-02-03
151495,4531,2022-02-03
151495,581,2022-02-03
151495,6164,2022-02-03
151495,3883,2022-02-03
151495,3883,2022-02-03
151495,3883,2022-02-03
151495,3883,2022-02-03
151495,374,2022-05-23
151495,374,2022-05-23
151495,2331,2022-05-23
151495,5376,2022-05-23
151495,5376,2022-05-23
151508,825,2023-10-03
151512,6341,2023-09-12
151512,1186,2023-09-12
151512,5672,2023-09-13
151512,4560,2023-09-13
151512,6342,2023-09-13
151533,825,2022-05-23
151533,825,2022-05-23
151533,5376,2022-05-23
151533,4560,2022-05-24
151533,4560,2022-05-24
151533,4560,2022-05-24
151553,,2021-08-17
151562,6009,2023-09-20
151566,6341,2023-10-18
151585,5627,2022-06-30
151585,5982,2022-06-30
151585,2331,2022-06-30
151609,3777,2023-10-25
151613,5959,2022-09-21
151614,6341,2023-11-08
151629,4770,2022-03-17
151672,5533,2022-05-17
151672,5012,2022-07-05
151732,5322,2023-09-13
151778,6341,2023-08-09
151787,6341,2023-08-09
151853,5959,2022-06-29
151854,5502,2022-11-30
151855,5959,2022-06-01
151865,5806,2022-02-22
151865,3786,2022-02-22
151865,6124,2022-02-23
151865,6256,2022-02-23
151865,5719,2022-02-23
151865,5719,2022-02-23
151865,5719,2022-02-23
151865,5719,2022-02-23
151865,4320,2022-02-24
151865,6155,2022-02-24
151865,374,2022-02-24
151865,374,2022-02-24
151865,374,2022-02-24
151865,5783,2022-02-24
151865,,2022-06-03
151865,5783,2022-02-24
151865,5783,2022-02-24
151865,6228,2022-02-24
151865,5953,2022-02-24
151865,5953,2022-02-24
151865,6209,2022-02-24
151865,6123,2022-02-24
151865,6246,2022-02-24
151865,6246,2022-02-24
151865,5502,2022-06-06
151865,2331,2022-06-07
151865,5988,2022-06-07
151865,5988,2022-06-07
151890,5959,2022-08-10
151893,1186,2022-07-12
151894,5936,2022-12-01
151898,825,2023-08-23
151915,5008,2022-03-23
151915,825,2022-03-31
151915,825,2022-05-16
151915,825,2022-05-27
151915,5895,2022-06-01
151922,5953,2023-03-15
151952,5793,2023-09-20
151967,677,2022-11-04
151967,5639,2022-11-11
151967,5411,2022-11-24
151967,3396,2022-11-29
151967,5982,2023-08-29
151967,5982,2023-08-29
151967,5895,2023-08-29
151967,5895,2023-08-29
151967,6304,2023-09-05
151967,6304,2023-09-05
151967,6304,2023-09-05
151967,6304,2023-09-05
151967,6304,2023-09-05
151967,6008,2023-09-12
151967,6008,2023-09-12
151967,6304,2023-09-11
151967,3806,2023-09-13
151967,3806,2023-09-13
151967,3806,2023-09-13
151967,3806,2023-09-13
151967,5990,2023-09-18
151967,3806,2023-09-18
151967,5936,2023-09-19
151967,5936,2023-09-19
151967,1186,2023-09-20
151967,4642,2023-09-20
151967,4642,2023-09-20
151967,4642,2023-09-20
151967,5982,2023-09-21
151967,5982,2023-09-21
151967,5982,2023-09-21
151967,5982,2023-09-21
151967,5982,2023-09-21
151967,5982,2023-09-21
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,5736,2023-09-26
151967,3806,2023-09-26
151967,3806,2023-09-26
151967,3806,2023-09-26
151967,3806,2023-09-26
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,5936,2023-09-27
151967,6342,2023-09-27
151967,6342,2023-09-27
151967,6342,2023-09-27
151967,475,2023-09-28
151967,3777,2023-09-29
151967,3777,2023-09-29
151967,3777,2023-09-29
151967,6008,2023-10-03
151967,5979,2023-10-04
151969,5976,2022-03-22
151989,6027,2023-03-30
151989,6027,2023-03-30
152001,5352,2022-07-12
152003,22,2023-08-09
152007,5793,2023-09-20
152031,5976,2022-11-08
152031,5895,2023-09-20
152031,5352,2022-11-08
152031,5895,2023-09-20
152031,5990,2022-11-30
152047,1173,2022-08-10
152079,1186,2023-10-25
152090,5322,2022-03-24
152122,825,2023-04-04
152122,825,2023-04-04
152144,5953,2022-03-14
152144,5953,2022-03-14
152144,4770,2022-03-14
152144,2331,2022-03-21
152144,5953,2022-03-21
152144,5953,2022-03-21
152144,5953,2022-03-21
152144,5953,2022-03-21
152144,5953,2022-03-21
152144,5953,2022-03-21
152147,,2022-03-09
152163,6341,2023-08-23
152164,6341,2023-10-18
152194,5376,2022-03-22
152194,5376,2022-03-22
152194,2331,2022-03-22
152194,5748,2022-03-23
152194,5748,2022-03-23
152194,5748,2022-03-23
152257,5936,2022-03-31
152257,5936,2022-03-31
152257,5411,2022-05-04
152257,5411,2022-05-04
152257,374,2022-05-04
152257,374,2022-05-04
152257,5376,2022-05-05
152257,5982,2022-05-05
152257,5982,2022-05-05
152257,5982,2022-05-05
152257,5982,2022-05-05
152257,5982,2022-05-09
152257,5783,2022-05-09
152257,5783,2022-05-09
152257,677,2022-05-09
152257,5322,2022-05-09
152257,5322,2022-05-09
152257,5322,2022-05-09
152257,677,2022-05-09
152261,6272,2022-03-18
152261,4320,2022-03-18
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,6118,2022-03-21
152261,5760,2022-03-21
152261,825,2022-03-21
152261,6294,2022-03-21
152261,6294,2022-03-21
152261,,2022-06-30
152261,6294,2022-03-21
152261,945,2022-03-22
152261,6272,2022-03-22
152261,374,2022-03-22
152261,374,2022-03-22
152261,374,2022-03-22
152261,374,2022-03-22
152261,6091,2022-03-22
152261,6245,2022-03-22
152261,4756,2022-03-22
152261,3690,2022-03-22
152261,581,2022-03-22
152261,5942,2022-03-22
152261,5321,2022-03-22
152261,3786,2022-03-22
152261,3786,2022-03-22
152261,3786,2022-03-22
152261,3786,2022-03-22
152261,3786,2022-03-22
152261,4994,2022-03-22
152261,5953,2022-03-22
152261,5953,2022-03-22
152261,5953,2022-03-22
152261,5953,2022-03-22
152261,825,2022-03-22
152261,5352,2022-03-22
152261,5352,2022-03-22
152261,5352,2022-03-22
152261,5352,2022-03-22
152261,5352,2022-03-22
152261,4610,2022-03-22
152261,6059,2022-03-22
152261,6059,2022-03-22
152261,6245,2022-03-22
152261,6256,2022-03-22
152261,6256,2022-03-22
152261,6063,2022-03-22
152261,6063,2022-03-22
152261,6063,2022-03-22
152261,374,2022-03-22
152261,6294,2022-03-22
152261,5982,2022-03-22
152261,6059,2022-03-22
152261,5352,2022-07-07
152261,5352,2022-07-07
152261,5352,2022-07-07
152261,5352,2022-07-07
152261,5352,2022-07-07
152262,4320,2022-03-21
152262,4320,2022-03-21
152262,4320,2022-03-21
152262,885,2022-03-21
152262,5760,2022-03-21
152262,6167,2022-03-21
152262,825,2022-03-21
152262,6140,2022-03-21
152262,6140,2022-03-21
152262,6140,2022-03-21
152262,6114,2022-03-21
152262,6235,2022-03-21
152262,5411,2022-03-22
152262,5411,2022-03-22
152262,4994,2022-03-22
152262,4994,2022-03-22
152262,4994,2022-03-22
152262,,2022-06-24
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,825,2022-03-22
152262,4684,2022-03-22
152262,4684,2022-03-22
152262,4684,2022-03-22
152262,6229,2022-03-22
152262,22,2022-03-22
152262,4756,2022-03-22
152262,5942,2022-03-22
152262,4684,2022-03-22
152262,5321,2022-03-22
152262,5321,2022-03-22
152262,5321,2022-03-22
152262,4650,2022-03-22
152262,4684,2022-03-22
152262,5708,2022-03-22
152262,6247,2022-03-22
152262,6256,2022-03-22
152262,5982,2022-03-22
152262,5982,2022-03-22
152262,6257,2022-03-22
152262,6257,2022-03-22
152262,6257,2022-03-22
152262,6257,2022-03-22
152262,6257,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,3786,2022-03-22
152262,5376,2022-06-29
152262,1186,2022-06-30
152262,1186,2022-06-30
152262,1186,2022-07-04
152262,1186,2022-07-04
152262,1186,2022-07-04
152262,5376,2022-07-13
152273,,2022-03-16
152283,5531,2022-05-03
152327,6341,2023-08-09
152339,5985,2023-08-15
152340,1186,2023-05-23
152340,22,2023-05-31
152384,6027,2022-07-05
152384,6027,2022-07-05
152405,,2022-03-16
152406,5335,2022-03-28
152406,5335,2022-03-28
152406,4756,2022-03-28
152406,360,2022-03-29
152406,470,2022-03-29
152406,470,2022-03-29
152406,6179,2022-03-29
152406,5760,2022-03-29
152406,6027,2022-03-29
152406,5760,2022-03-29
152406,5942,2022-03-29
152406,4696,2022-03-29
152406,825,2022-03-29
152406,825,2022-03-29
152406,825,2022-03-29
152406,825,2022-03-29
152406,3851,2022-03-29
152406,3851,2022-03-29
152406,4818,2022-03-29
152406,5335,2022-03-30
152406,4684,2022-03-30
152406,,2022-08-03
152406,4684,2022-03-30
152406,5502,2022-03-30
152406,6215,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6228,2022-03-30
152406,6228,2022-03-30
152406,825,2022-03-30
152406,825,2022-03-30
152406,6228,2022-03-30
152406,6228,2022-03-30
152406,5411,2022-03-30
152406,5411,2022-03-30
152406,5411,2022-03-30
152406,5411,2022-03-30
152406,5411,2022-03-30
152406,5411,2022-03-30
152406,5821,2022-03-30
152406,5821,2022-03-30
152406,5821,2022-03-30
152406,6247,2022-03-30
152406,3876,2022-03-30
152406,3851,2022-03-30
152406,3822,2022-03-30
152406,6205,2022-03-30
152406,6205,2022-03-30
152406,6205,2022-03-30
152406,6205,2022-03-30
152406,6205,2022-03-30
152406,4770,2022-03-30
152406,6073,2022-03-30
152406,4746,2022-03-30
152406,4746,2022-03-30
152406,4746,2022-03-30
152406,6073,2022-03-30
152406,4770,2022-03-30
152406,588,2022-03-30
152406,588,2022-03-30
152406,1180,2022-03-30
152406,6047,2022-03-30
152406,6228,2022-03-30
152406,5714,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,5953,2022-03-30
152406,4320,2022-03-30
152406,4320,2022-03-30
152406,4320,2022-03-30
152406,4320,2022-03-30
152406,4320,2022-03-30
152406,4320,2022-03-30
152406,6062,2022-03-30
152406,6062,2022-03-30
152406,6062,2022-03-30
152406,6084,2022-03-30
152406,6076,2022-03-30
152406,3806,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,3786,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6055,2022-03-30
152406,6247,2022-03-30
152406,6247,2022-03-30
152406,5368,2022-03-30
152406,5368,2022-03-30
152406,4727,2022-03-30
152406,4727,2022-03-30
152406,4727,2022-03-30
152406,4727,2022-03-30
152406,4727,2022-03-30
152406,4727,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,6231,2022-03-30
152406,4746,2022-03-30
152406,4746,2022-03-30
152406,4746,2022-03-30
152406,4575,2022-03-30
152406,4575,2022-03-30
152406,4575,2022-03-30
152406,6262,2022-03-30
152406,6262,2022-03-30
152406,6262,2022-03-30
152406,5719,2022-03-30
152406,5719,2022-03-30
152406,6075,2022-03-30
152406,6075,2022-03-30
152406,6209,2022-03-30
152406,6073,2022-03-30
152406,4676,2022-03-30
152406,3806,2022-03-30
152406,6062,2022-03-30
152406,6215,2022-03-30
152406,6087,2022-03-30
152406,3785,2022-03-30
152406,1186,2022-03-30
152406,825,2022-03-30
152406,825,2022-03-30
152406,825,2022-03-30
152406,6164,2022-03-30
152406,5520,2022-03-30
152406,5520,2022-03-30
152406,5272,2022-03-30
152406,5272,2022-03-30
152406,5272,2022-03-30
152406,5272,2022-03-30
152406,5272,2022-03-30
152406,5272,2022-03-30
152406,825,2022-08-03
152406,5376,2022-08-03
152406,374,2022-08-03
152406,4770,2022-08-03
152406,6027,2022-08-03
152406,5376,2022-08-03
152407,6145,2022-03-28
152407,5335,2022-03-28
152407,5335,2022-03-28
152407,4756,2022-03-28
152407,423,2022-03-28
152407,6228,2022-03-28
152407,5760,2022-03-28
152407,5760,2022-03-28
152407,5760,2022-03-28
152407,360,2022-03-29
152407,360,2022-03-29
152407,5942,2022-03-29
152407,5942,2022-03-29
152407,6095,2022-03-29
152407,6128,2022-03-29
152407,825,2022-03-29
152407,825,2022-03-29
152407,6055,2022-03-29
152407,6055,2022-03-29
152407,6055,2022-03-29
152407,6055,2022-03-29
152407,6055,2022-03-29
